from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
33,33,,,246091824609186+1549735+0,246089024610026+1549376+0,1,
33,33,,,246093224609326+1549739+0,246089024610026+1549376+0,1,
33,33,,,246089124608917+1549755+0,246089124609057+1544950+0,1,
33,33,,,246094024609967+1549766+0,246092624609967+1544951+0,1,
33,33,,,246094824609514+1544058+1,246092724610004+1543090+1,1,
33,33,,,246091324609142+1544059+1,246089224609162+1543090+1,1,
33,33,,,246088924608895+1544067+1,246088924609105+1543197+1,1,
33,33,,,246089924609013+1544070+1,246089224609163+1543198+1,1,
33,33,,,246091724609175+1544075+1,246091724609175+1543199+1,1,
33,33,,,246089224608952+1544129+1,246089224608952+1543239+1,1,
33,33,,,246089924609011+1544130+1,246089924609011+1543240+1,1,
33,33,,,246093424609371+1544131+1,246093424609371+1543241+1,1,
33,33,,,246094824609514+1544131+1,246094824610004+1543241+1,1,
33,33,,,246096224610001+1544131+1,246094824610001+1543241+1,1,
33,33,,,246092824609304+1544132+1,246092824609304+1543242+1,1,
33,33,,,246094224609442+1544132+1,246094224609442+1543242+1,1,
33,33,,,246094224609443+1544132+1,246094224609443+1543242+1,1,
33,33,,,246092424609315+1544135+1,246092424609315+1543238+1,1,
33,33,,,246089224608953+1544157+1,246089224608953+1543267+1,1,
33,33,,,246094824609513+1544159+1,246094824610003+1543270+1,1,
33,33,,,246092724610004+1544263+0,246094224609444+1543379+0,1,
33,33,,,246089224608952+1544167+1,246089224608952+1543267+1,1,
33,33,,,246094824610003+1544171+1,246094824610003+1543270+1,1,
33,33,,,246089224609092+1544182+1,246090624609082+1543278+1,1,
33,33,,,246091324609161+1544183+1,246091324609141+1543279+1,1,
33,33,,,246091324609162+1544183+1,246091324609142+1543279+1,1,
33,33,,,246091724609175+1544185+1,246091724609175+1543281+1,1,
33,33,,,246092724610003+1544187+1,246094824609513+1543278+1,1,
33,33,,,246092724610004+1544187+1,246095524609584+1543279+1,1,
33,33,,,246093824609385+1544188+1,246093824609385+1543283+1,1,
33,33,,,246088924608895+1544202+1,246088924609035+1543323+1,1,
33,33,,,246089224608952+1544203+1,246089224608952+1543324+1,1,
33,33,,,246092124609232+1544318+0,246092124609232+1543461+0,1,
33,33,,,246092124609234+1544318+0,246092124609234+1543461+0,1,
33,33,,,246092724610002+1544318+0,246092724610002+1543461+0,1,
33,33,,,246089224609092+1544345+0,246089224608952+1543497+0,1,
33,33,,,246089224609093+1544345+0,246090624609083+1543497+0,1,
33,33,,,246088924608895+1544651+0,246088924608895+1543684+0,1,
33,33,,,246093424609371+1544656+0,246093424609371+1543685+0,1,
33,33,,,246092824609302+1544657+0,246092824609302+1543687+0,1,
33,33,,,246094224609443+1544657+0,246094224609443+1543687+0,1,
33,33,,,246094224609444+1544657+0,246094224609444+1543687+0,1,
33,33,,,246089224608953+1543979+0,246089224609163+1542949+1,1,
33,33,,,246093424609372+1543981+0,246092724610002+1542949+1,1,
33,33,,,246093424609373+1543981+0,246092724610003+1542949+1,1,
33,33,,,246094824609511+1543981+0,246092724610001+1542949+1,1,
33,33,,,246096224610002+1543981+0,246092724610002+1542949+1,1,
33,33,,,246091324609152+1543982+0,246089224609162+1542949+1,1,
33,33,,,246094224609443+1543982+0,246092724610003+1542949+1,1,
33,33,,,246092124609234+1544209+1,246092124609234+1543324+1,1,
33,33,,,246094524609455+1544210+1,246094524609525+1543329+1,1,
33,33,,,246092724610002+1544211+1,246093424609372+1543324+1,1,
33,33,,,246092724610003+1544211+1,246093424609373+1543324+1,1,
33,33,,,246092724610003+1544211+1,246095524609583+1543331+1,1,
33,33,,,246092124609233+1544228+1,246092124609233+1543348+1,1,
33,33,,,246092724610004+1544228+1,246092824609304+1543349+1,1,
33,33,,,246092724610002+1544228+1,246094224609442+1543349+1,1,
33,33,,,246091724609175+1544230+1,246091724609175+1543351+1,1,
33,33,,,246091324609161+1544347+0,246091324609141+1543498+0,1,
33,33,,,246092724610001+1544351+0,246092724609271+1543497+0,1,
33,33,,,246092724610001+1544351+0,246094124609411+1543497+0,1,
33,33,,,246092724610002+1544351+0,246094224609442+1543498+0,1,
33,33,,,246092724610003+1544351+0,246094824609513+1543497+0,1,
33,33,,,246089224609163+1544356+0,246089224608953+1543545+0,1,
33,33,,,246089224609164+1544356+0,246090924609094+1543547+0,1,
33,33,,,246092124609234+1544358+0,246092124609234+1543548+0,1,
33,33,,,246092724610001+1544358+0,246094124609411+1543548+0,1,
33,33,,,246089924609011+1544377+0,246089924609011+1543585+0,1,
33,33,,,246093424609371+1544378+0,246093424609371+1543586+0,1,
33,33,,,246096224610001+1544378+0,246096224610001+1543586+0,1,
33,33,,,246091324609142+1544379+0,246091324609142+1543585+0,1,
33,33,,,246092424609315+1544383+0,246093124609315+1543581+0,1,
33,33,,,246092124609234+1545008+0,246092124609234+1543749+0,1,
33,33,,,246093424609372+1545008+0,246093424609372+1543749+0,1,
33,33,,,246094824610003+1545008+0,246095524609583+1543759+0,1,
33,33,,,246094824610001+1545008+0,246096224610001+1543749+0,1,
33,33,,,246094224609444+1545009+0,246094224609444+1543752+0,1,
33,33,,,246091024609105+1545010+0,246091024609105+1543753+0,1,
33,33,,,246094524609455+1545012+0,246094524609455+1543756+0,1,
33,33,,,246093124609315+1545013+0,246093124609315+1543757+0,1,
33,33,,,246095924610015+1545015+0,246095924610015+1543760+0,1,
33,33,,,246089224608953+1545105+0,246089224608953+1543777+0,1,
33,33,,,246089224608954+1545105+0,246089224608954+1543777+0,1,
33,33,,,246090624609083+1545109+0,246090624609083+1543777+0,1,
33,33,,,246093424609374+1545109+0,246093424609374+1543777+0,1,
33,33,,,246094124609411+1545109+0,246094124609411+1543777+0,1,
33,33,,,246096224610001+1545109+0,246096224610001+1543777+0,1,
33,33,,,246092424609315+1543985+0,246092424609315+1542948+1,1,
33,33,,,246092124609234+1544006+1,246092124609234+1543001+1,1,
33,33,,,246094824609513+1544006+1,246094824609513+1543001+1,1,
33,33,,,246092424609315+1544010+1,246092424609315+1543000+1,1,
33,33,,,246090624609161+1544248+0,246090624609081+1539522+0,1,
33,33,,,246090624609163+1544248+0,246091324609153+1539524+0,1,
33,33,,,246091724609175+1544250+0,246091724609175+1539526+0,1,
33,33,,,246092724610002+1544251+0,246094224609442+1539524+0,1,
33,33,,,246092724610004+1544251+0,246094224609444+1539524+0,1,
33,33,,,246092724610004+1544251+0,246094824610004+1539522+0,1,
33,33,,,246089224609023+1544257+0,246089924609013+1543379+0,1,
33,33,,,246090624609092+1544258+0,246090624609082+1543378+0,1,
33,33,,,246089924609011+1544404+0,246089924609011+1543638+0,1,
33,33,,,246092124609234+1544405+0,246092124609234+1543636+0,1,
33,33,,,246091324609142+1544406+0,246091324609142+1543638+0,1,
33,33,,,246094224609443+1544406+0,246094224609443+1543638+0,1,
33,33,,,246091524609153+1544408+0,246091524609153+1543640+0,1,
33,33,,,246093824609385+1544412+0,246093824609385+1543644+0,1,
33,33,,,246090324609035+1544849+0,246088924609035+1543709+0,1,
33,33,,,246089224608951+1544850+0,246089224608951+1543710+0,1,
33,33,,,246089924609013+1544853+0,246089924609013+1543711+0,1,
33,33,,,246090624609082+1544854+0,246090624609082+1543710+0,1,
33,33,,,246093424609373+1544854+0,246093424609373+1543710+0,1,
33,33,,,246094824609512+1544854+0,246094824609512+1543710+0,1,
33,33,,,246091324609141+1544855+0,246091324609141+1543711+0,1,
33,33,,,246094224609443+1544855+0,246094224609443+1543711+0,1,
33,33,,,246095524609581+1544860+0,246095524609581+1543717+0,1,
33,33,,,246088924608895+1544960+0,246088924609035+1543741+0,1,
33,33,,,246089224608951+1544961+0,246089224609161+1543742+0,1,
33,33,,,246089224608953+1544961+0,246089224609163+1543742+0,1,
33,33,,,246089224608954+1544961+0,246089224609164+1543742+0,1,
33,33,,,246089924609013+1544964+0,246089224609163+1543742+0,1,
33,33,,,246089224608953+1545004+0,246089224608953+1543749+0,1,
33,33,,,246092824609302+1545110+0,246092824609302+1543779+0,1,
33,33,,,246089224608953+1545390+0,246089224608953+1543818+0,1,
33,33,,,246091524609163+1545394+0,246091524609153+1543820+0,1,
33,33,,,246094824610002+1545394+0,246096224610002+1543818+0,1,
33,33,,,246090324609035+1545510+0,246090324609035+1543851+0,1,
33,33,,,246089224608953+1545511+0,246089224608953+1543852+0,1,
33,33,,,246089624608965+1545513+0,246089624608965+1543853+0,1,
33,33,,,246090624609081+1545515+0,246090624609081+1543852+0,1,
33,33,,,246093424609371+1545515+0,246093424609371+1543852+0,1,
33,33,,,246088924608895+1545537+0,246088924609035+1543871+0,1,
33,33,,,246092124609232+1545542+0,246092124609232+1543872+0,1,
33,33,,,246092124609234+1545542+0,246092124609234+1543872+0,1,
33,33,,,246094824610002+1545542+0,246094824609512+1543872+0,1,
33,33,,,246094824610001+1545542+0,246095524609581+1543879+0,1,
33,33,,,246091024609105+1545544+0,246091024609105+1543874+0,1,
33,33,,,246091724609175+1545545+0,246091724609175+1543876+0,1,
33,33,,,246088924609035+1545548+0,246089624608965+1543893+0,1,
33,33,,,246092124609234+1545552+0,246092124609234+1543895+0,1,
33,33,,,246092724610004+1545552+0,246092724610004+1543895+0,1,
33,33,,,246094524609525+1545555+0,246094524609525+1543898+0,1,
33,33,,,246089224609162+1545569+0,246089924609012+1543918+0,1,
33,33,,,246089224609164+1545569+0,246090224609024+1543917+0,1,
33,33,,,246089224609163+1545569+0,246090624609083+1543917+0,1,
33,33,,,246089224609161+1545569+0,246091324609141+1543918+0,1,
33,33,,,246092724610003+1545573+0,246093424609373+1543917+0,1,
33,33,,,246092724610003+1545573+0,246094824609513+1543917+0,1,
33,33,,,246092724610004+1545573+0,246094824609514+1543917+0,1,
33,33,,,246088924609105+1545593+0,246089724608976+1544986+0,1,
33,33,,,246089224609163+1545594+0,246090924609094+1543948+0,1,
33,33,,,246089224609162+1545594+0,246091424609153+1543945+0,1,
33,33,,,246091724609175+1545595+0,246091824609186+1544988+0,1,
33,33,,,246092124609233+1545596+0,246092124609234+1543947+0,1,
33,33,,,246092424609315+1545597+0,246093224609326+1544984+0,1,
33,33,,,246092724610003+1545598+0,246094324609444+1543945+0,1,
33,33,,,246089024608906+1548358+0,246089024609956+1544429+0,1,
33,33,,,246091124609116+1548362+0,246089024609956+1544429+0,1,
33,33,,,246094624609466+1548365+0,246089024609956+1544429+0,1,
33,33,,,246093324609477+1548383+0,246092624609967+1544454+0,1,
33,33,,,246091224609127+1549420+0,246089124609127+1544467+0,1,
33,33,,,246091924609197+1549421+0,246091924609197+1544468+0,1,
33,33,,,246093324609967+1549500+0,246092624609967+1544560+0,1,
33,33,,,246094624609466+1549501+0,246089024610026+1544558+0,1,
33,33,,,246089024608906+1549544+0,246089024610026+1544664+0,1,
33,33,,,246089824608987+1549547+0,246089124609127+1544665+0,1,
33,33,,,246092624609267+1549549+0,246092624609967+1544665+0,1,
33,33,,,246089724609116+1549615+0,246089024609956+1544738+0,1,
33,33,,,246089724608976+1549673+0,246089024609956+1549300+0,1,
33,33,,,246091824609186+1549694+0,246089724609256+1549321+0,1,
33,33,,,246089224608952+1544031+1,246089224609162+1543016+1,1,
33,33,,,246089224608953+1544031+1,246089224609163+1543055+1,1,
33,33,,,246089924609013+1544032+1,246089224609163+1543055+1,1,
33,33,,,246091624609164+1544033+1,246089224609164+1543016+1,1,
33,33,,,246092124609233+1544033+1,246092124609233+1543016+1,1,
33,33,,,246093424609372+1544033+1,246092724610002+1543016+1,1,
33,33,,,246093424609373+1544033+1,246092724610003+1543016+1,1,
33,33,,,246094124609411+1544033+1,246092724610001+1543016+1,1,
33,33,,,246090624609083+1544033+1,246089224609163+1543055+1,1,
33,33,,,246092824609302+1544034+1,246092724610002+1543016+1,1,
33,33,,,246095524609583+1544034+1,246092724610003+1543016+1,1,
33,33,,,246095524609581+1544034+1,246092724610001+1543055+1,1,
33,33,,,246095324609536+1548417+0,246095324610026+1544479+0,1,
33,33,,,246089024608906+1548420+0,246089024610026+1544504+0,1,
33,33,,,246093324609477+1548421+0,246092624609967+1544505+0,1,
33,33,,,246091224609127+1548423+0,246089124609127+1544505+0,1,
33,33,,,246089024608906+1548452+0,246089024610026+1544530+0,1,
33,33,,,246089724608976+1548454+0,246089024610026+1544530+0,1,
33,33,,,246092024609201+1548521+0,246092024609201+1544591+0,1,
33,33,,,246090524609057+1548543+0,246090524609057+1544620+0,1,
33,33,,,246095424609967+1548548+0,246093324609967+1544620+0,1,
33,33,,,246093924610026+1548584+0,246089024609956+1544704+0,1,
33,33,,,246089724609116+1548586+0,246089024609956+1544704+0,1,
33,33,,,246092624609267+1548587+0,246092624609967+1544705+0,1,
33,33,,,246091824609186+1548589+0,246089024609956+1544704+0,1,
33,33,,,246095424609967+1548594+0,246092624609967+1544705+0,1,
33,33,,,246089024608906+1548663+0,246089024610026+1544778+0,1,
33,33,,,246091924609197+1548669+0,246091924609197+1544781+0,1,
33,33,,,246092024609201+1548670+0,246092024609201+1544782+0,1,
33,33,,,246092024609201+1549723+0,246092024609201+1549360+0,1,
33,33,,,246089724609116+1549732+0,246089024610026+1549376+0,1,
33,33,,,246092524609256+1549762+0,246089024609956+1544949+0,1,
33,33,,,246093224609326+1549763+0,246089024609956+1544949+0,1,
33,33,,,246093924610026+1549765+0,246089024609956+1544949+0,1,
33,33,,,246093824609385+1544038+1,246093824609385+1543020+1,1,
33,33,,,246094524609525+1544039+1,246094524609525+1543058+1,1,
33,33,,,246095924610015+1544040+1,246095924610015+1543060+1,1,
33,33,,,246089224608951+1544056+1,246089224609161+1543090+1,1,
33,33,,,246089224608954+1544056+1,246089224609164+1543090+1,1,
33,33,,,246089924609011+1544057+1,246089224609161+1543090+1,1,
33,33,,,246093424609373+1544058+1,246092724610003+1543090+1,1,
33,33,,,246093424609374+1544058+1,246092724610004+1543090+1,1,
33,33,,,246094124609411+1544058+1,246092724610001+1543090+1,1,
33,33,,,246091724609175+1544062+1,246091724609175+1543092+1,1,
33,33,,,246089224608954+1544068+1,246089224609164+1543198+1,1,
33,33,,,246090624609081+1544072+1,246089224609161+1543198+1,1,
33,33,,,246093424609373+1544072+1,246092724610003+1543198+1,1,
33,33,,,246094824610001+1544072+1,246092724610001+1543198+1,1,
33,33,,,246091324609151+1544073+1,246089224609161+1543198+1,1,
33,33,,,246092824609302+1544073+1,246092724610002+1543198+1,1,
33,33,,,246094224609444+1544073+1,246092724610004+1543198+1,1,
33,33,,,246091024609105+1544074+1,246088924609105+1543197+1,1,
33,33,,,246093824609385+1544077+1,246093824609385+1543200+1,1,
33,33,,,246088924609035+1544128+1,246088924609105+1543238+1,1,
33,33,,,246093424609372+1544131+1,246093424609372+1543241+1,1,
33,33,,,246094124609411+1544131+1,246094124609411+1543241+1,1,
33,33,,,246094824609511+1544131+1,246094824610001+1543241+1,1,
33,33,,,246094824609513+1544131+1,246094824610003+1543241+1,1,
33,33,,,246096224610002+1544131+1,246094824610002+1543241+1,1,
33,33,,,246091324609151+1544132+1,246091324609141+1543242+1,1,
33,33,,,246091724609175+1544134+1,246091724609175+1543244+1,1,
33,33,,,246094524609525+1544137+1,246094524609525+1543238+1,1,
33,33,,,246089924609011+1544158+1,246089924609011+1543269+1,1,
33,33,,,246093424609371+1544159+1,246093424609371+1543270+1,1,
33,33,,,246094124609411+1544159+1,246094124609411+1543270+1,1,
33,33,,,246094824609511+1544159+1,246094824610001+1543270+1,1,
33,33,,,246092724610003+1544263+0,246092824609303+1543379+0,1,
33,33,,,246092724610004+1544263+0,246094824609514+1543378+0,1,
33,33,,,246092724610002+1544263+0,246095524609582+1543379+0,1,
33,33,,,246092724610001+1544263+0,246096224610001+1543378+0,1,
33,33,,,246092724610004+1544263+0,246096224610004+1543378+0,1,
33,33,,,246092124609232+1544293+0,246092124609232+1543413+0,1,
33,33,,,246093824609385+1544297+0,246093824609385+1543417+0,1,
33,33,,,246094224609444+1544160+1,246094224609444+1543269+1,1,
33,33,,,246095524609581+1544160+1,246094824610001+1543270+1,1,
33,33,,,246095524609583+1544160+1,246094824610003+1543270+1,1,
33,33,,,246094524609525+1544163+1,246095224609525+1543266+1,1,
33,33,,,246096224610001+1544166+1,246094824610001+1543270+1,1,
33,33,,,246096224610002+1544166+1,246094824610002+1543270+1,1,
33,33,,,246089924609012+1544168+1,246089924609012+1543269+1,1,
33,33,,,246090624609081+1544169+1,246090624609081+1543270+1,1,
33,33,,,246091324609153+1544170+1,246091524609153+1543271+1,1,
33,33,,,246089224609091+1544182+1,246089924609011+1543277+1,1,
33,33,,,246089224609093+1544182+1,246089924609013+1543277+1,1,
33,33,,,246089224609091+1544182+1,246090624609081+1543278+1,1,
33,33,,,246089224609093+1544182+1,246090624609083+1543278+1,1,
33,33,,,246089224609094+1544182+1,246090924609094+1543279+1,1,
33,33,,,246092724610002+1544187+1,246095524609582+1543279+1,1,
33,33,,,246090224609024+1544203+1,246090224609024+1543324+1,1,
33,33,,,246089224608951+1544316+0,246089224609161+1543461+0,1,
33,33,,,246091324609161+1544318+0,246089224609161+1543461+0,1,
33,33,,,246091024609105+1544319+0,246091024609105+1543462+0,1,
33,33,,,246091524609153+1544320+0,246089224609163+1543461+0,1,
33,33,,,246089224609094+1544345+0,246090224609024+1543497+0,1,
33,33,,,246089224609091+1544345+0,246090624609081+1543497+0,1,
33,33,,,246089224608954+1544652+0,246089224608954+1543685+0,1,
33,33,,,246089924609012+1544655+0,246089924609012+1543687+0,1,
33,33,,,246092124609232+1544656+0,246092124609232+1543685+0,1,
33,33,,,246093424609372+1544656+0,246093424609372+1543685+0,1,
33,33,,,246094824610001+1544656+0,246094824609511+1543685+0,1,
33,33,,,246094824610001+1544656+0,246095524609581+1543694+0,1,
33,33,,,246092824609304+1544657+0,246092824609304+1543687+0,1,
33,33,,,246090224609024+1543979+0,246089224609164+1542949+1,1,
33,33,,,246091624609164+1543981+0,246089224609164+1542949+1,1,
33,33,,,246096224610001+1543981+0,246092724610001+1542949+1,1,
33,33,,,246096224610003+1543981+0,246092724610003+1542949+1,1,
33,33,,,246091324609153+1543982+0,246089224609163+1542949+1,1,
33,33,,,246094224609442+1543982+0,246092724610002+1542949+1,1,
33,33,,,246095524609582+1543982+0,246092724610002+1542949+1,1,
33,33,,,246090624609161+1544206+1,246091324609141+1543325+1,1,
33,33,,,246091024609105+1544207+1,246091024609105+1543326+1,1,
33,33,,,246092724610001+1544211+1,246094124609411+1543324+1,1,
33,33,,,246092724610002+1544211+1,246094224609442+1543325+1,1,
33,33,,,246089924609011+1544227+1,246089924609011+1543349+1,1,
33,33,,,246089924609013+1544227+1,246089924609013+1543349+1,1,
33,33,,,246090624609092+1544228+1,246090624609082+1543348+1,1,
33,33,,,246092724610002+1544228+1,246092824609302+1543349+1,1,
